Type,Value,Select
7,0.18622004628143218,1
9,0.8024141192434864,0
1,0.6233726379602874,1
0,0.6248539262841959,0
1,0.4041015156895391,0
2,0.9620690682935442,1
2,0.3147452289795286,1
8,0.2913970420265434,0
7,0.44179923882283223,0
0,0.3158483290239419,0
9,0.9626038103833103,0
1,0.5511433296266972,0
7,0.8126284024357476,1
6,0.6729745075443243,1
8,0.6052393817206426,0
9,0.8256371966049444,0
5,0.6324656767441615,1
0,0.6316028206897667,1
2,0.6696487423123616,1
3,0.041061532370254006,1
8,0.9789968294346246,0
9,0.14656410017241905,0
1,0.5155732893382897,1
8,0.34912726612508516,1
2,0.0038260440423472097,1
0,0.9719010064318575,1
3,0.5723270899606201,0
4,0.8856359709257102,0
6,0.8344511170920309,0
6,0.620786503448795,1
1,0.9754084516888882,0
3,0.6596454030610946,0
8,0.36712377460516277,0
2,0.8081587424568022,1
1,0.6496647326978546,0
9,0.08362700832059489,0
5,0.9381116544174951,1
9,0.770004136612871,1
6,0.7823211130978663,0
2,0.5209347035542061,0
3,0.10667281880872737,1
2,0.09176872921646462,1
6,0.05453038754270023,1
3,0.07677762909299146,0
5,0.05774595294896645,0
4,0.9320276509545781,1
8,0.10036242535741968,1
2,0.6924391795431901,0
3,0.606930831266061,0
6,0.02350403961454328,0
2,0.061243363080181634,1
3,0.757437490873416,0
4,0.9083753812698032,1
5,0.2850026188152335,0
1,0.4858747364926692,1
4,0.8502255800700277,1
3,0.1981225223303662,0
3,0.3684259984149232,1
3,0.000538430288766989,1
5,0.0714216344155949,0
5,0.5418662821324153,1
4,0.5047332739809045,1
2,0.16390246411671872,1
7,0.7626650867163667,1
0,0.058582618413865584,0
2,0.25752585290423546,0
2,0.808107595283637,0
7,0.4471371763228448,1
1,0.7586119753873416,0
6,0.052711182421738334,0
0,0.8611190894395454,0
2,0.2670416670868323,0
9,0.8622063315415581,1
8,0.7986661918157257,1
4,0.3576374729500925,1
3,0.23684765386985873,1
6,0.0453451529225678,1
2,0.010908284869658669,0
9,0.4139582950121453,0
0,0.767534626791417,1
7,0.16240114026164765,1
8,0.7900637956596065,0
6,0.22454285405667374,1
2,0.7246337096748783,1
1,0.06429211116631106,1
9,0.4064957626048342,0
2,0.8184785716849746,0
2,0.7828338536747985,0
1,0.5874462280767078,0
3,0.1354170372587883,1
8,0.3585259761631603,0
2,0.8557264465249321,1
2,0.7674679824352989,1
9,0.7464093742673,1
3,0.26661179005728797,0
4,0.3625442657619182,0
6,0.9869389400486229,0
7,0.5972096922224898,1
2,0.45391515218079914,0
5,0.60259279162262,1
8,0.12974326920518664,0
3,0.44287383992470697,0
8,0.14239118987989885,1
9,0.9421128233216874,0
1,0.5286651750531287,0
4,0.9658901083577458,1
2,0.20455063443134225,1
5,0.7511199611825484,1
6,0.7083481129751845,1
4,0.9944849716506257,1
4,0.6578479693911408,1
7,0.46828781067306613,0
7,0.4243678995164749,1
2,0.973628868666004,0
4,0.7127938156190742,1
3,0.3673405534477463,1
1,0.1921996741636065,0
2,0.27818825720000184,1
6,0.8210051192816077,1
2,0.8323579644293732,0
8,0.14311659085101025,1
5,0.6163671139429334,0
0,0.29115941206517926,0
2,0.912289328856438,1
6,0.6358985369743951,1
2,0.2105849689987357,1
8,0.248367173846071,1
9,0.4526285950105424,1
9,0.28956058819471486,1
1,0.6783485215078843,0
7,0.9314610974586323,0
3,0.8462794944560589,1
3,0.6239359099236852,0
9,0.21251585035296505,1
6,0.6182291314828079,1
6,0.32463376153048684,0
4,0.6737037510250109,0
9,0.0730743924269438,0
7,0.3491426352056094,0
4,0.34494529813070507,0
7,0.5805811616015872,1
9,0.0117880939545143,1
7,0.8841412964174031,0
9,0.2854201785853152,1
5,0.2441447353962155,1
3,0.3374487185586892,1
7,0.6568147897987087,1
6,0.2726220092741384,0
9,0.3708373964022579,0
4,0.6571883553386842,1
1,0.06751948563749555,0
7,0.9385843103531412,0
7,0.5618913170934575,1
9,0.42163506657706773,1
2,0.15893042844641914,0
7,0.19554851022655173,0
8,0.4797973446756689,1
8,0.5230703360385699,1
6,0.606979172044039,0
7,0.23705996842283739,1
2,0.44696860846612807,0
2,0.680621908223932,0
0,0.803311870092086,1
0,0.6591634458866409,1
9,0.3127826639435588,1
3,0.10854419928343884,1
0,0.999324081311786,0
3,0.04522494456245185,0
9,0.44359225477810393,0
1,0.0833955138620851,0
4,0.8003296111298488,1
0,0.8799755082686065,1
0,0.5065434524098346,0
5,0.3297047261278928,1
4,0.8805310591358645,0
0,0.39618309149880326,1
2,0.8866864890463866,1
6,0.1372884487057292,0
5,0.20363974662020357,1
9,0.03140251338812183,1
3,0.9951802239369437,0
0,0.46744319321590067,1
7,0.4918374892183013,1
5,0.5590283439105455,0
6,0.4514337392545028,0
4,0.5001895614161594,0
9,0.7750548020704994,0
2,0.4258260286774168,1
5,0.47715328078962516,1
0,0.701574032786626,1
9,0.27956887649411255,0
6,0.7287249230926413,1
8,0.6801830736435432,1
9,0.9519830907369836,0
1,0.22423629291153702,1
5,0.5454026768269518,0
5,0.7412960188626436,1
2,0.7366083137583007,1
1,0.46898077663343185,1
1,0.021162572202775398,0
8,0.8600286081487455,1
2,0.49067091237174154,0
5,0.11157897030878627,0
1,0.31922682460210283,1
7,0.3588950026003138,0
8,0.3703456973113203,1
3,0.9917350313132917,1
6,0.7312055228581408,0
9,0.043426074787354496,0
9,0.8509879274006,1
8,0.5138719977816532,0
8,0.7397770964543207,1
7,0.38335710230485276,1
2,0.188791080949804,1
5,0.27525341064820896,1
7,0.214643319877317,0
5,0.9166905697134934,1
0,0.8542520668142458,0
3,0.9200989999352728,1
2,0.5551849851941439,1
5,0.44644325338997415,1
0,0.16520442772987998,1
6,0.19197023012476755,0
9,0.7221770080995236,0
0,0.17006264051838083,1
2,0.7706281788793444,0
7,0.17438225043415745,1
5,0.60657559806312,1
1,0.7872329576576591,1
0,0.5244633222514022,1
9,0.8724862766033027,1
6,0.101627656002932,0
5,0.21459194320813701,0
4,0.5474836565391988,1
2,0.7037034143959028,0
2,0.8228222182585574,1
3,0.8265120984248564,0
5,0.6225309454666197,0
9,0.8141774355267941,0
9,0.5360793851020633,1
1,0.4932308633634196,1
1,0.03596344446596944,1
1,0.7847869024932853,1
6,0.8123747086932047,1
2,0.9553005402605412,1
5,0.6637043975547351,1
2,0.5943853931393758,1
7,0.8313705366333551,1
0,0.7218910901296282,0
4,0.4414789216996172,1
0,0.0663672552214486,1
2,0.5161826032716994,0
1,0.2475185487170959,1
7,0.498582301921917,0
3,0.1519376819127436,0
6,0.6639153136135807,0
5,0.4665935335948401,1
1,0.4361552870833304,0
1,0.3786489098087743,1
2,0.1212342894618248,1
0,0.2622455726412506,0
0,0.7072129097007177,0
9,0.5418286778937222,1
4,0.24220503527250548,0
8,0.3352747322754097,0
4,0.7710496326310209,1
4,0.2915736596324161,1
7,0.5464735026263182,1
8,0.9646305734391166,0
5,0.969924082249109,1
6,0.4061489543382295,0
2,0.9904017833398563,0
1,0.5516459314743289,1
7,0.31134814498648244,1
1,0.012226470411957346,0
5,0.6896873727132702,1
8,0.4120309006672619,0
6,0.6712207380904859,1
8,0.5524267650950896,0
3,0.9811786951658635,0
8,0.7804565899317882,0
0,0.5645338734978813,0
0,0.393066172363869,1
7,0.14266749848874427,1
1,0.6087810968550441,0
9,0.1619848054301004,1
4,0.5386642632990628,1
0,0.8349561439617692,0
6,0.9362753842728025,0
4,0.12461871001376501,1
9,0.8000534653988007,0
4,0.7113453105247877,0
0,0.6526075287185772,0
5,0.6470974917497293,0
3,0.09655426532732148,1
5,0.7794798921307612,1
2,0.9223875972661831,1
6,0.17842980080008852,1
1,0.9794975197648461,0
5,0.40575063128147704,1
3,0.9242563795610527,1
1,0.7561531968044979,1
5,0.08859429398642993,1
2,0.33679601914552737,0
7,0.5504008535896217,1
3,0.5823879510982694,0
3,0.6337715010268151,0
1,0.36504660111002507,0
1,0.2235772285647818,0
4,0.5671532018453656,0
0,0.5667245090468604,0
1,0.9082906304782576,0
2,0.5473336019842729,1
5,0.08142205674673886,1
6,0.5839322109665708,1
8,0.585430327007254,0
0,0.8640460019324133,1
2,0.3951087165914713,1
6,0.49213998444143603,0
9,0.7161660473119557,0
5,0.2531128462904655,0
0,0.4439892436115075,0
6,0.7781400852733169,1
6,0.2291263200433702,1
6,0.15749225074433348,0
6,0.8059050541430052,0
3,0.7292112646548408,0
1,0.7549931653891325,1
9,0.3369122401396023,1
9,0.3207940784964858,1
1,0.8005219912324067,1
1,0.47651798270856016,0
7,0.35692530007307255,1
6,0.08107641803770516,1
4,0.8761665514225755,1
3,0.909378654596558,0
8,0.07284331101461627,0
9,0.7193802656046324,1
7,0.17029237827898025,1
9,0.8133170613228956,0
3,0.9352935065807131,0
8,0.14645691419771412,0
7,0.3562748044927214,0
6,0.7233242474239686,1
4,0.14631626775087447,1
0,0.05351723518703344,0
7,0.35547055943201766,0
4,0.4057481650227375,0
9,0.14602870341632146,0
4,0.39437026122100016,0
5,0.13788165469384328,1
0,0.7366945916906289,0
8,0.9876123825827544,1
6,0.02437062851834304,0
5,0.3461373269408219,0
4,0.6286134924470715,1
4,0.9333556000825445,1
2,0.15865908815093255,0
8,0.672345300347083,0
5,0.7118169853964246,1
7,0.9375695403524661,0
4,0.8623208803877401,1
5,0.20886069986749678,0
0,0.25427287130250054,0
4,0.14463612371014445,1
8,0.9296613612668619,1
3,0.8084420245927804,1
5,0.7141709133423856,0
2,0.8428738012213038,0
8,0.11430321698695689,0
1,0.023227806835221187,0
6,0.797719791686642,0
9,0.7679551006291583,0
2,0.4938943859455984,1
2,0.1791078111058081,1
3,0.775119045297343,1
3,0.28662165436334475,0
3,0.1891679604995109,0
1,0.19806354133485915,1
7,0.2966777043599699,1
0,0.2951756126103001,1
7,0.9415697280744473,1
3,0.5334372100925034,1
8,0.16779240533205153,0
1,0.37098857939812924,1
7,0.5717801932214103,0
4,0.8850163446945291,0
0,0.40352649471460844,1
5,0.5454590503195338,1
2,0.1581688603277196,0
6,0.20365387115908196,0
5,0.6918715002697521,0
4,0.8146760655007295,0
7,0.5389421157574614,0
8,0.6067842006080033,0
5,0.6006051699727103,1
1,0.4043649385577257,1
6,0.9380195792234391,1
2,0.7479218176472578,1
3,0.40795465693484323,0
9,0.587832628865762,0
7,0.356092018734113,0
6,0.7537194167796004,0
7,0.6532450304746109,0
8,0.502143544820145,0
1,0.6938592802514107,1
9,0.7167293149007193,0
5,0.38338421230319075,0
3,0.2564812077485985,1
2,0.06508562608282964,0
4,0.24068285658426036,0
0,0.847685953668084,1
3,0.7412406121706872,1
3,0.13774899111711814,1
5,0.9161040876086674,1
8,0.08212302781777658,1
3,0.11849373912897565,1
4,0.1419428181074015,0
9,0.9722267651277073,1
8,0.5452703834534256,1
9,0.9688927786876401,1
4,0.8568684430383158,1
8,0.7705035598196461,0
5,0.7128988289163868,1
7,0.11123581646478775,0
1,0.38488455054495163,0
1,0.7632493926186794,0
6,0.4827251856910595,1
3,0.394454058973968,0
6,0.7107823866180921,1
0,0.65995395126379,0
3,0.984462331022473,1
5,0.5594711427484617,1
5,0.7948601940868976,0
1,0.9896905445087897,1
5,0.635541800491991,1
4,0.39437978210790103,0
3,0.5349841041219161,0
6,0.2882490928733419,1
4,0.7995647961483662,1
8,0.33604748481063984,1
7,0.15740243723815261,0
5,0.6348763017989153,1
2,0.5452898217612989,1
6,0.6123530265467404,0
5,0.23492594139471457,1
6,0.9689987031702076,0
6,0.5845474770883401,1
3,0.5210066408646022,1
2,0.8939501845953169,1
6,0.671351466483133,0
7,0.7129800626060067,0
1,0.2264813855415494,1
7,0.6927270968306471,1
3,0.6570165346141414,0
3,0.04184153100687393,1
5,0.5219341993881018,1
9,0.9515486685057973,0
8,0.16029874690935175,1
0,0.009707512576522137,1
0,0.4963890804747447,0
8,0.913896535260625,1
3,0.5748517437255923,1
3,0.8244875151860115,0
0,0.34357203484746435,1
6,0.035459274302271804,1
2,0.21045978970804746,0
5,0.20722444973778098,1
9,0.6587889965301609,0
7,0.8598312165901587,0
5,0.34292044549075573,1
8,0.7305882114732138,0
9,0.7368341784859781,0
3,0.4258446393989951,0
2,0.22741323344752262,1
2,0.6821098130373368,0
6,0.8756263796444794,0
3,0.49211033787902625,0
3,0.8909892676185468,0
2,0.4955984142583225,0
3,0.291373092606404,0
9,0.6325535902590558,0
6,0.6761467074486408,1
1,0.6743488539774715,0
7,0.5794625145355028,1
6,0.22763322894957294,1
3,0.7796830319304243,0
2,0.8060220548480257,1
8,0.4993135801471579,1
6,0.8161961534689469,0
2,0.4629027572268217,0
9,0.16391963823362565,1
5,0.14560461954690063,0
0,0.08678688225951348,0
0,0.1645289029612329,0
0,0.0035991713720813223,1
9,0.45901377892224093,1
8,0.34632346601486563,0
4,0.09176442229204873,1
5,0.10169989263296453,1
7,0.06669495897892663,1
7,0.15378589483121774,0
5,0.6948896501860222,0
7,0.7663446861317376,0
6,0.3283268167326132,0
6,0.7686975730476833,0
9,0.7236462756128885,1
8,0.7800229188090888,1
6,0.169848708895884,1
8,0.48622220117722026,1
0,0.7166204128777639,0
0,0.40518439001782725,1
6,0.012473249996558966,1
4,0.44816571102344693,0
2,0.33640305699924034,1
8,0.01021783006899235,1
3,0.06141648449168047,1
6,0.3155714297234715,0
5,0.16880916125547207,0
7,0.21618255077266457,0
6,0.04823847175903939,1
2,0.46676040633585636,0
6,0.987545485561857,0
9,0.6662828221448865,0
0,0.1383193082702101,0
3,0.48444807211600804,1
0,0.9590756075585214,1
8,0.25129225274132194,0
8,0.06638384029886901,1
1,0.6339290863880495,1
0,0.5629710912482436,0
6,0.6261621205921026,0
6,0.9997135813189073,1
4,0.5668334781961122,1
1,0.6760234584786926,1
4,0.11555277465796732,0
7,0.8413579035167702,0
8,0.3546754305737505,0
0,0.4685407187468158,1
3,0.3701303114149219,1
8,0.2251480404730669,0
8,0.43858158962096216,0
8,0.24928960387933063,1
5,0.9811329189396698,1
0,0.5390025567655922,1
7,0.8197937896970521,1
4,0.6614007313064815,0
3,0.17982216166375098,1
8,0.7654684936841601,1
5,0.39646784161539683,1
7,0.6202901872076058,0
2,0.4438626505938379,1
2,0.9544632302721041,0
9,0.5053558918550879,1
9,0.8353061038543512,0
0,0.9289995085123969,0
6,0.3349736219464682,0
2,0.6911804930273852,1
9,0.03698032860546718,0
6,0.004829308705281976,1
9,0.9667258495373617,0
7,0.9549354074978067,1
4,0.4270380596486357,1
9,0.05562081197610136,0
1,0.2492950685650711,1
4,0.988857331063039,0
8,0.7373746868718107,0
6,0.7967546265617285,0
2,0.6609447791986184,1
8,0.0501918329411154,0
6,0.01676446044223634,0
4,0.3106485112869012,0
7,0.0924845297622785,0
2,0.13765907379096554,1
8,0.8365279367986564,1
4,0.6827645993739349,0
6,0.7229339400794018,0
7,0.6057365568847859,0
3,0.524461606912614,1
2,0.34825895090466996,0
3,0.6937061367475358,0
9,0.9652740949851819,1
7,0.3794182416683608,0
0,0.2578960212824928,1
2,0.44277972502853846,1
3,0.5082016379009846,1
5,0.36027446564245447,1
7,0.8661199670981691,0
1,0.8310670898764899,0
0,0.5363651336672574,0
2,0.727772550912536,0
6,0.32492400703947577,0
4,0.33945741159094256,0
1,0.9622572069802554,1
7,0.45736646977076534,1
2,0.2899034197725573,1
0,0.15403577944591595,1
4,0.31236743717579507,0
3,0.7163274347175208,1
6,0.16848503689057115,1
8,0.5689515765839294,0
5,0.23649726270561788,1
9,0.2430130544646708,1
3,0.12214103753782835,1
8,0.28787801962348136,0
1,0.7799411270433471,0
1,0.6944402510201674,1
4,0.19920875858448495,1
8,0.6589375973678981,1
6,0.42125516758581083,1
2,0.056239343737107705,0
7,0.6127772102948822,1
1,0.5662331302730729,0
1,0.9034374453251443,0
7,0.6310232339961142,0
2,0.6216910402486107,1
5,0.5314525757569758,0
7,0.07507302936626659,1
0,0.7168025039960761,1
9,0.9896362300112453,0
5,0.7849106911659611,1
4,0.40431174494102773,1
4,0.5472235366353442,1
4,0.7616857091768687,0
9,0.9487791875992074,0
8,0.9243021308688177,1
3,0.5809033993532632,0
0,0.7680853960934669,0
8,0.292489281091611,0
1,0.23401061975566295,0
2,0.3751647730277414,1
4,0.42887913094898245,0
7,0.09891541906863743,1
9,0.8441279240970733,1
2,0.03008956280582964,1
0,0.7606809615032323,1
6,0.5964957769094333,0
0,0.16262718082654515,0
3,0.7295479170602381,0
5,0.6005004511315838,1
7,0.36899605223243315,0
8,0.046318570926810576,0
6,0.5251308501789093,1
1,0.36657484146022423,0
5,0.16906419038739207,0
1,0.9245328802175123,1
2,0.12714079596568195,1
0,0.49324412112131544,0
0,0.1729834525129209,1
4,0.6425640331671886,1
8,0.34180483142269513,0
8,0.5755062541413077,0
0,0.9500191158622545,1
0,0.9227302266640784,0
6,0.6195630869575817,0
1,0.8527072447322416,0
5,0.662259141920455,0
6,0.4423953877313185,1
0,0.6128806528998636,1
8,0.008509385357131971,0
6,0.03347150234983487,1
6,0.43695091564313393,1
3,0.3115224849216942,0
4,0.7417302771252261,1
1,0.5531565867373808,1
5,0.7265277060580568,0
5,0.4029245028451045,0
2,0.22752000201012224,1
1,0.6173715779613538,0
1,0.7460597205965035,0
0,0.778013666482326,1
9,0.013962235864036887,1
2,0.5529429299899382,1
4,0.9243596284992759,1
9,0.26368589119663344,1
6,0.7945053977874635,0
7,0.4315971754236273,1
7,0.7164533647033178,1
3,0.15375879077160082,1
9,0.948639863113985,1
7,0.5810200801081454,0
5,0.2019442234062332,0
9,0.24885311706691549,0
5,0.2900310401374363,1
9,0.37265377782597875,0
9,0.7313050538715429,1
4,0.3101737597072489,1
4,0.936409211219124,1
5,0.16030187189959721,0
3,0.4905404308400194,1
5,0.8566575195158721,1
8,0.6466992878732954,0
9,0.957645949099273,0
8,0.2879947771598982,0
8,0.4197782349118705,1
2,0.7143266457102851,1
7,0.23770035611206763,1
5,0.9462376107620967,0
8,0.49186534749948196,1
3,0.5655374852310642,0
2,0.4514694263463951,0
4,0.7914944384519196,1
8,0.5782517964896997,0
4,0.4525280463641107,0
4,0.9016477538318488,1
0,0.9070032864849282,1
1,0.4032742918743111,1
6,0.8922100969495379,1
7,0.21613848482575782,0
6,0.5383936825519304,1
8,0.6774410460478574,0
7,0.7086941177317267,0
0,0.2189859347457993,1
9,0.20015080124999385,1
1,0.6262858317565397,0
8,0.05428049706399907,1
4,0.3599713709577199,1
9,0.40220352622471345,0
5,0.35270277386285165,0
9,0.5991258910818671,1
2,0.8130190670358657,1
7,0.2502059957007534,0
0,0.8487445331230608,1
4,0.26575608820242325,0
4,0.08223627088537033,1
7,0.8526916257555669,1
1,0.02522821503419015,0
2,0.023655838311629096,0
6,0.292897350469834,1
2,0.7804540301055221,1
5,0.43906797633433414,0
4,0.9989333776192943,1
3,0.5960696025649823,1
7,0.8643792645544737,1
0,0.9576923950514448,0
4,0.47768019596429256,0
4,0.5595132766470174,0
1,0.7027967575122529,0
2,0.5059094075908326,0
6,0.7870838672159896,0
8,0.44215407238935167,0
0,0.3344717972334812,0
0,0.799091090991052,0
4,0.34825409348931324,1
0,0.8584968228753637,0
8,0.3357661172769607,1
0,0.20029273378938284,1
4,0.5631159348029888,0
0,0.023158694104778554,1
8,0.18632072565726765,0
2,0.9316134065599402,1
8,0.10623963720925944,0
3,0.2751484479446594,1
9,0.9899282363706872,1
7,0.6545840615680144,1
6,0.7675409645854233,0
1,0.09884190410854432,0
0,0.6864786140676326,0
9,0.24056012415132766,1
0,0.260042308431648,1
8,0.3571864383260027,1
2,0.9081284375093097,0
4,0.9407790212249356,1
4,0.7741559206922268,0
2,0.03954563397745703,0
9,0.6911641817591272,1
6,0.3593130510804986,0
5,0.07912249350512213,1
5,0.9861621691087205,1
0,0.7601341022071292,0
2,0.565411980910782,1
2,0.19836827806730717,0
8,0.35447695189232176,1
0,0.7494743509068229,1
7,0.46228769326679253,1
1,0.9653173700841516,0
6,0.4304473313208542,0
0,0.7503669185031148,1
8,0.2806896006812106,1
8,0.9915917131950399,0
0,0.0938307103006174,0
2,0.3663492706030179,0
4,0.4941815253829984,0
8,0.8661583353521991,1
7,0.3283951850437191,0
0,0.07325632713670516,0
2,0.7199602573021873,1
0,0.5551344033061747,0
6,0.5979893962562768,0
2,0.19273135859399404,1
9,0.17982600100356283,1
1,0.9341105396043667,1
2,0.3848360024346438,1
8,0.38128787420007104,1
2,0.372043913393737,1
8,0.8374187676408386,1
6,0.618450760141925,0
8,0.6440927184074058,1
2,0.9439325428252026,0
8,0.846027175209082,0
2,0.22171568734612213,0
4,0.3775115461231906,1
2,0.32827194938355175,1
4,0.4055040089569245,1
5,0.7088957607300052,0
6,0.10911970720249242,1
7,0.9780041382363891,1
1,0.9958702157316213,1
2,0.16547142543605142,1
9,0.7868415685968699,0
4,0.7003402489207924,0
3,0.23274241068744284,1
6,0.2225689087797038,0
6,0.8470643897576335,1
6,0.6029588351886159,1
0,0.9243155597344217,0
3,0.11465159539466141,0
9,0.5874340278261266,0
9,0.7450429860020549,1
0,0.9753687625985252,1
0,0.7981161805187662,0
1,0.6627103825243199,0
8,0.4666623059004704,1
3,0.866653708516267,0
9,0.10208043876455786,0
7,0.758023044007429,1
4,0.9120363556195406,1
7,0.41048739906654097,1
5,0.43278453441265297,1
5,0.2082504533393964,1
6,0.0064929488020805115,0
7,0.0709067409166112,0
7,0.20674418980379172,0
3,0.7934038553956194,0
0,0.7649751838141248,0
4,0.5672365799411881,0
3,0.06425479231158227,1
6,0.8497885015417777,0
3,0.9240831541689323,1
3,0.5260352909001103,1
3,0.24555878109034845,1
3,0.9032313839861741,0
1,0.27558789698364095,0
3,0.8311733242937863,1
7,0.9024231236423521,1
5,0.6028235805679675,0
0,0.41237056752729695,0
5,0.20845662572579016,0
3,0.05461528480030131,1
4,0.7857522397870225,1
6,0.3144320029966857,0
8,0.245058189611307,1
2,0.939198724672927,1
5,0.6038108423760625,1
